id_producto,producto,proveedor,categoria,Govt Cat.,,,,,,,,,,,,,,
10850370388127,Jamón Sandwichero Sofia 1 Kg,Sofia,Jamón Sandwichero,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10850375467167,Chorizo Parrillero a Granel 1 Kg,Sofia,Chorizo Parrillero,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10851925295263,Energizante Rockstar 300 Ml,CBN,Energizante,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10851925721247,Pan Molde Americano Belen 275 G,Panaderia Belen,Pan Molde Americano,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10851926868127,Pan Molde Avena Belen 275 Gr,Panaderia Belen,Pan Molde Avena,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10851927261343,Pan Molde Desc Blanco Belén 380 G,Panaderia Belen,Pan Molde Descortezado,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10851929555103,Nachos Guadalajara Queso 150 G,Guadalajara,Nachos,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10853255774367,Puré de Tomate Arcor 520 G,Arcor,Puré de Tomate,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10853257379999,Salsa Pamarola Arcor 340 G,Arcor,Salsa Pamarola,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10854651691167,Fideo Anita Farfalle al Huevo 400 G,Aj Vierci,Fideo Anita Farfalle al Huevo,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10854651920543,Fideo Anita Spaguetti al Huevo 400 G,Aj Vierci,Fideo Anita Spaguetti al Huevo,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10854652149919,Fideo Anita Targliatelle al Huevo 400 Gr,Aj Vierci,Fideo Anita Targliatelle al Huevo,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10854653722783,Mister Crispy Pizza 120 G,Minoil,Mister Crispy,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857685221535,Salchicha Viena Colonia Piray 1 Kg,Colonia Pirai,Salchicha Viena,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857685352607,Chorizo Ahumado Colonia Piray 1 Kg,Colonia Pirai,Chorizo Ahumado,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857685418143,Cerveza Budweiser 269 Ml,CBN,Cerveza Budweiser,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10857685483679,Gaseosa Pepsi Black 2 Lt,CBN,Gaseosa Pepsi Black,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857685680287,Apego Kids Chocolate 200 Ml,Cruzimex,Apego Kids,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857685745823,Apego Kids Cookies Cream,Fidalga,,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857685811359,Apego Kids Frutilla,Cruzimex,Apego Kids,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857686007967,Llajua Casera Food B&R,Cruzimex,Llajua en Frasco,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857687089311,Powerade Citrus Passion Fruit 900 Ml,Embol,Powerade Citrus,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857958473887,Hamburguesa Fridosita Express Bolsa 18 Unid,Fridosa,Hamburguesa,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857958932639,Cerveza Amstel Lata 269 Ml,BBO,Cerveza Amstel,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10857959456927,Morcilla Parrillera Iglu 1 Kg,Iglú,Morcilla Parrillera,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857959948447,Chicharrón de Cerdo Sofia 1 Kg,Sofia,Chicharrón de cerdo,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857965715615,Hamburguesa Picaña Res 12 Unidades,Sofia,Hamburguesa Picaña Res,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857967124639,Mortadela Jamonada de Pollo Sofia 1 Kg,Sofia,Mortadela Jamonada de Pollo,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857970401439,Fideo Codo Rayado Don Victtorio 400 Gr,Alicorp,Fideo Codo Rayado,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857971581087,Fideo Don Victtorio Rigatonio 400 Gr,Alicorp,Fideo Rigatonio,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857971941535,Fideo Canuto Don Victtorio 400 Gr,Alicorp,Fideo Canuto,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857982886047,Fideo Espiral Don Victtorio 400 Gr,Alicorp,Fideo Espiral,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857984819359,Fideo Corbata Don Victorio 400 Gr,Alicorp,Fideo Corbata,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857986654367,Fideo Corbata Grande Don Victtorio 400 Gr,Alicorp,Fideo Corbata Grande,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857990619295,Choclo Norte en Lata 200 Gr,Aj Vierci,Choclo Norte,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10857992257695,Mermelada Ciruela Norte 453 Gr,Aj Vierci,Mermelada,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10858174251167,Chorizo Churrasquero 1 Kg,Inalclub,Chorizo Churrasquero,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10858175627423,Cerveza Ducal Lata 269 Ml,CBN,Cerveza Ducal,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10858176381087,Toddy Original Sachet 700 Gr,Toddy,Toddy Sachet,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10858176643231,Toddy Light 380 Gr,Toddy,Toddy,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869308555423,Papas Pringles Sabor Crema y Cebolla 40 Gr,Madisa,Papas Friras,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869310423199,Papas Pringles Sabor Original 40 Gr,Madisa,Papas Fritas,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869311733919,Papas Pringles Sabor Original 124 Gr,Madisa,Papa Fritas,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869311864991,Papas Pringles Sabor Queso 40 Gr,Madisa,Papa Fritas,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869312192671,Papas Pringles Sabor Queso 124 Gr,Madisa,Papas Fritas,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869591900319,Gaseosa Sprite Lima Y Limon 3 Lt,Embol,Gaseosa Sprite Lima Limon,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869596061855,Del Valle Nectar Manzana Combo X6 300 Ml,Embol,Pack Del Valle Manzana,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869597077663,Del Valle Nectar Durazno Combo x6,Embol,Pack Del Valle Durazno,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869608054943,Del Valle Nectar Manzana 1 Lt,Embol,Del Valle Manzana 1 Lt,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869608841375,Del Valle Nectar Durazno 1 Lt,Embol,Del Valle Durazno 1 Lt,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869609234591,Ades Manzana 1 Lt,Embol,Ades Manzana 1 Lt,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869609332895,Ades Durazno 1 Lt,Embol,Ades Durazno 1 Lt,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869745975455,Ades Durazno Combo X6 200 Ml,Embol,Ades Durazno 200 Ml,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869746040991,Ades Manzana Combo X6 200 Ml,Embol,Ades Manzana 200 Ml,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869746073759,Ades Manzana 200 Ml,Embol,Ades Manzana 200 Ml,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869746106527,Ades Durazno 200 Ml,Embol,Ades Durazno 200 Ml,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869746172063,Agua Vital Con Gas 600 Ml,Embol,Agua Vital Con Gas,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10869746270367,Gaseosa Coca - Cola Original 2.5 Lt,Embol,Gaseosa Coca - Cola 2 Lt,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872278384799,Activa de Fusión Mango Zero 1 Lt,Fidalga,Activa Fusión Mango,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872278778015,Activa de Función Sandía Zero 1 Lt,Fidalga,Activa Fusion Sandia,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872284741791,Biogurt LGG Durazno Botella 1 Lt,Pil,Biogurt LGG Durazno,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872285069471,Biogurt LGG Frutilla 1 Lt,Pil,Biogurt LGG Frutilla,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872413651103,Bebida Refrescante Chicha Camba 500 Ml,Casa del Camba,Chicha Camba,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872413683871,Bebida Refrescante Mocochinchi 500 Ml,Casa del Camba,Mocochinchi,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872414142623,Nectar Durazno Pil Botella 3 Lt,Pil,Nectar Durazno 3Lt,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872414208159,Nectar Manzana Pil Botella 3 Lt,Pil,Nectar Manzana 3 Lt,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872414306463,Papas Pringles Crema y Cebolla 124 Gr,Madisa,Papas Pringles,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872414339231,Papas Pringles Queso 124 Gr,Madisa,Papas Pringles,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872414896287,Galletas Rosquita Leche Vainilla Artesanas 180 Gr,Camaro,Galletas Rosquitas Vainilla,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872415322271,Galletas Rosquita Coco Artesanas 180 Gr,Camaro,Galletas Rosquitas Coco,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872415387807,Galletas Rosquitas Chocolate Artesanas 180 Gr,Camaro,Galletas Rosquitas Chocolate,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872415584415,Galletas Rosquitas Banana Artesanas 180 Gr,Camaro,Galletas Roquitas Banana,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872415748255,Yogurt Griego Cero Azúcar Delizia 170 Gr,Delizia,Yogurt Griego,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872415912095,Crema de Leche Sachet Delizia 500 Ml,Delizia,Crema de Leche,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872416141471,Detergente Floral Bolívar 700 Gr,Alicorp,Detergente Bolivar Floral,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872416174239,Detergente Opal Ultra Floral 700 Gr,Alicorp,Detergente Opal Ultra Floral,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872416305311,Detergente Polvo Uno Armonia Floral 700 Gr,Alicorp,Detergente Polvo Uno Armonia Floral,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872416403615,Detergente Polvo Uno Armonia Limón 700 Gr,Alicorp,Detergente Polvo Uno Armonia Limón,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872416600223,Lava Vajilla Liquido Lima Limon Sapolio 500 Ml,Alicorp,Lava vajilla Liquido,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872417321119,Saca Grasa Limón Sapolio 500 Ml,Alicorp,Saca Grasa Limón Sapolio,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872417419423,Cerveza Corona 330 Ml,CBN,Cerveza Corona,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10872418140319,Fernet Branca 1 Lt,D&M,Fernet Branca 1 Lt,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10872418271391,Fernet Branca Menta Fratelli 750 Ml,D&M,Fernet Branca Menta Fratelli,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10872418402463,Ron Havana 7 Años 700 Ml,D&M,Ron Havana 7 Años,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10872418795679,Ron Havana Añejo Especial 1 Lt,D&M,Ron Havana Añejo Especial,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10872419090591,Ron Havana Club 3 Años 1 Lt,D&M,Ron Havana Club 3 Años,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10872625954975,Ambientador Bristar Citrus 360 Ml,Bristar,Ambientador Citrus,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872626020511,Ambientador Bristar Floral 360 Ml,Bristar,Ambientador Floral,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872626053279,Ambientador Bristar Lavanda 360 Ml,Bristar,Ambientador Lavanda,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872626118815,Ambientador Bristar Eucalipto 360 Ml,Bristar,Ambientador Eucalipto,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872626970783,Ambientador Bristar Mango 360 Ml,Bristar,Ambientador Mango,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872627167391,Insecticida Mata Mosca y Mosquito Bristar 360 Ml,Bristar,Insecticida Mata Mosca y Mosquito,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872627298463,Insecticida Mata Cucarachas Bristar 360 Ml,Bristar,Insecticida Mata Cucarachas,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872627691679,Insecticida Mata Todo Bristar 360 Ml,Bristar,Insecticida Mata Todo,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872627855519,Detergente en Polvo Pulpín 2 Kg,Pulpin,Detergente,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872665833631,Lavandina Bristar 500 Ml,Bristar,Lavandina,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872862736543,Preservativo Tulipan Clasico,Colher,Tulipan Clasico,Bienes y Servicios Diversos,,,,,,,,,,,,,,
10872862998687,Preservativo Ultra Resistente,Colher,Preservativo Ultra Resistente,Bienes y Servicios Diversos,,,,,,,,,,,,,,
10872863129759,Preservativo Tulipan Ultra Fino,Colher,Tulipan Ultra Fino,Bienes y Servicios Diversos,,,,,,,,,,,,,,
10872863359135,Gel Intimo Efecto Frio 30 Ml,Colher,Gel Intimo,Bienes y Servicios Diversos,,,,,,,,,,,,,,
10872863522975,Takis Fuego 28 Gr,Fidalga,Takis Fuego,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872864309407,Takis Original 28Gr,Fidalga,Takis Original,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872864407711,Takis Xplosion 28 Gr,Fidalga,Takis Xplosion,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10872865030303,Lavandina Super Archer 4 Lt,Archer,Lavandina,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872865292447,Leche de Pepino Classic 350 Ml,Fidalga,,Bienes y Servicios Diversos,,,,,,,,,,,,,,
10872865489055,Plancha Fácil Archer 550 Ml,Archer,Plancha Facil,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872874795167,Super Lavandina Archer 1 Lt,Archer,Super Lavandina,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872874959007,Insecticida Mata Todo Tyson 360 Ml,Tyson,Insecticida Mata Todo,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872875253919,Insecticida Mata Cucaracha Tyson 360 Ml,Tyson,Insecticida Mata Cucarachas,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10872875778207,Insecticida Mata Mosca Sin Olor Tyson 360 Ml,Tyson,Insecticida Mata Mosca Sin Olor,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10873168232607,Energizante Rush 250 Ml,Opal,Energizante,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10873173278879,Energizante Rush Zero 269 Ml,Opal,Energizante,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10873188450463,Cuba Libre Ron Cola 250 Ml,Opal,Cuba Libre,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10873191727263,Cuba Libre Ron Cola 500 Ml,Opal,Cuba Libre,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10873196511391,Cuba Libre Ron Cola 1 Lt,Opal,Cuba Libre,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10873201098911,Cuba Libre Ron Cola 2Lt,Opal,Cuba Libre,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10873204539551,Cuba Libre Ron Cola 3 Lt,Opal,Cuba Libre,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10873215254687,Cerveza Potosina Light 355 Ml,Opal,Cerveza Potosina Light,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10873221054623,Cerveza Potosina Pilsener 355 Ml,Opal,Cerveza Potosina,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10873234227359,Cerveza Potosina Lata 473 Ml,Opal,Cerveza Potosina,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10873449611423,Leche Pil Enriquecida Bolsa 800 Ml,Pil,Leche Pil Enriquecida,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10873449775263,Cerveza Golden 440 Ml,Cerveza Golden,,Bebidas Alcohólicas y Tabaco,,,,,,,,,,,,,,
10873451217055,Huevon Nutrirolon 30 Unid,Huevo Nutrirolon,,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10873451610271,Agua Vitan Natural Sin Gas 600 Ml,Embol,Agua Vital,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10873451905183,Leche Pil Entera Larga Vida en Caja 1 Lt,Pil,Leche Entera Larga Vida,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10873455116447,Bebida Isotonico Santé Sport Uva 500 Ml,Snate,Bebida Hridratante,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10873456230559,Yogurt Griego Natural Delizia 1 Lt,Delizia,Yogurt Griego,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10873458393247,Papel Higiénico Doble Hoja Ecomax Nacional 6 Unid,Nacional,Papel Higienico,Bienes y Servicios Diversos,,,,,,,,,,,,,,
10873460981919,Agua Villa Santa Sin Gas 600 Ml,Fidalga,Agua Villa Santa,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10873461768351,Leche Chocolate Pil Bolsa 800 Ml,Pil,Leche Chocolate,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10873470091423,Yogurt Griego Fresa Delizia 170 Gr,Delizia,Yogurt Griego,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10873932185759,Arroz Caisy Predilecto 1 Kg,Caisy,Arroz,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10873932251295,Yogurt Griego Pil Greco Natural Bolsa 1 kg,Pil,Yogurt Grieco,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10878936318111,Fideo Spaghetti Don Victorio 500 Gr,Don Victorio,Fideo Spaghetti,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10878938054815,Fideo Fettuccini Don Victorio 400 Gr,Don Victorio,Fideo Fettuccini,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10878938677407,Fideo Linguini Don Victorio 1 Kg,Don Victorio,Fideo Linguin,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10878939005087,Fideo Spaguetti Don Victorio 1 Kg,Don Victorio,Fideo Spaguetti,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10878939267231,Sal Lobo Bolsa 1 Kg,Fidalga,Sal Lobo,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10878943854751,Detergente Bolivar Floral 3.8 Kg,Alicorp,Detergente Bolivar,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10878945919135,Lavavajilla Liquida Limon Sapolio 750 Ml,Fidalga,Lava vajilla Liquido,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10878945984671,Insecticida Mata Todo Sapolio 360 Ml,Sapolio,Insecticida Mata Todo,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10878946476191,Insecticida Mata Cucarachas Sapolio 360 Ml,Sapolio,Insecticida Matacucarachas,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10878946836639,Ambientador Aroma Vainilla Sapolio 360 Ml,Sapolio,Ambientador Vainilla,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10878947491999,Detergente Polvo Floral Todo Brillo 1.100 Kg,Todo Brillo,Detergente Polvo Floral,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10878947786911,Detergente Polvo Matic Todo Brillo 1 Kg,Todo Brillo,Detergente Polvo Matic,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10878947950751,Detergente Polvo Limon Todo Brillo 1 Kg,Todo Brillo,Detergente Polvo Limon,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10879661146271,Insecticida Mata Mosquito Tyson 360 Ml,Tyson,Insecticida Mata Mosquito,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10879663702175,Insecticida Mata Todo Max Tyson 500 Ml,Tyson,Insecticida Mata Todo Max,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10879666028703,Insecticida Mata Cucaracha y Escorpión Tyson 500 Ml,Tyson,Insecticida Mata Cucaracha y Escorpión,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10879679070367,Schweppes Agua Tonica 990 Ml,Embol,Agua Tonica,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10879681069215,Schweppes Ginger Ale 990 Ml,Embol,Schweppes Ginger Ale,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880331219103,Lavandina Sapolio 4730 Ml,Sapolio,Lavandina,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10880331448479,Ambientador Sapolio Melón 360 Ml,Sapolio,Ambientador Melon,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10880331808927,Ambientador Sapolio Coco 360 Ml,Sapolio,Ambientador,"Muebles, Bienes y Servicios Domésticos",,,,,,,,,,,,,,
10880332955807,Nuggets Safari Fridosa 1 Kg,Fridosa,Nuggets Safari,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880419823775,Galleta Hogareñas 7 Semillas 189 Gr,Arcor,Galleta Hogareña 7 Semillas,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880419922079,Galleta Mana Vainilla 145 Gr,Arcor,Galleta Mana Vainilla,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880420020383,Galleta Mana Rellena Con Chocolate Arcor 165 Gr,Arcor,Galleta Mana,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880420249759,Galleta De Leche Mana Arcor 145 Gr,Arcor,Galleta De Leche Mana,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880420577439,Galleta Mana Rellena Con Frutilla Arcor 165 Gr,Arcor,Galleta Mana Rellena Con Frutilla,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880423887007,Galleta Opera 55 Gr,Fidalga,Galleta Opera,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880424214687,Galleta Opera 92 Gr,Fidalga,Galleta Opera,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880424280223,Galleta Rex Original 125 Gr,Fidalga,Galleta Rex Original,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880424476831,Pack Galleta Serranita x3,Arcor,Pack Galleta Serranita,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880427458719,Mermelada Frutilla Arcor 454 Gr,Arcor,Mermelada Frutilla,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880438960287,Apego Espresso Dulce 300 Ml,Fidalga,Apego Espresso,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880440533151,Apego To Go Avellanas 300 Ml,Cruzimex,Apego Avellanas,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880441090207,Apego Café Con Almendras 300 Ml,Cruzimex,Apego Café Con Almendras,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880441221279,Apego Café Con Caramelo 300 Ml,Cruzimex,Apego Café Con Caramelo,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10880441450655,Apego Café Con Vainilla 300 Ml,Cruzimex,Apego Café Con Vainilla,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10883640361119,Gelatina Frambuesa Kris 1 Kg,Kris,Gelatina Frambuesa,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10883640459423,Gelatina Sabor Cereza Kris 1 Kg,Kris,Gelatina Cereza,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10883640983711,Gelatina Sabor Frutilla Kris 1 Kg,Kris,Gelatina Frutilla,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10883641901215,Gelatina Sabor Naranja Kris 1Kg,Kris,Gelatina Naranja,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10883642851487,Nugget Safari Pollo Fridosa 500 Gr,Fridosa,Nugget Safari,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10884139516063,Papa Fritas Mister Crispy Cheddar 120 Gr,Mister Crispy,Papa Fritas,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10884167434399,Nuggets Crocantes Fridosa 300 Gr,Fridosa,Nuggets,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10884174512287,Papa Simplot 2 Kg,Fidalga,Papa Simplot,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10884174643359,Coolmind Papa 5 Kg,Fidalga,Coolmind Papa,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10884174971039,Papa Simplot Corte Fino 2.25 Kg,Fidalga,Papa Simplot Corte Fino,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
10884281925791,Mermelada Damasco Norte 454 Gr,Norte,Mermelada,Alimentos y Bebidas No Alcohólicas,,,,,,,,,,,,,,
