date,month,data_source,cpi
2025-12-02,2025-12,2025_12.csv,135.664197
2025-12-03,2025-12,2025_12.csv,135.440631
2025-12-04,2025-12,2025_12.csv,135.420051
2025-12-05,2025-12,2025_12.csv,135.173601
2025-12-06,2025-12,2025_12.csv,135.095489
2025-12-07,2025-12,2025_12.csv,135.104349
2025-12-08,2025-12,2025_12.csv,135.109498
2025-12-09,2025-12,2025_12.csv,135.120381
2025-12-10,2025-12,2025_12.csv,134.881946
2025-12-11,2025-12,2025_12.csv,134.68602
2025-12-12,2025-12,2025_12.csv,134.616707
2025-12-13,2025-12,2025_12.csv,134.269334
2025-12-14,2025-12,2025_12.csv,134.267852
2025-12-15,2025-12,2025_12.csv,134.293818
2025-12-16,2025-12,2025_12.csv,134.267768
2025-12-17,2025-12,2025_12.csv,134.229073
2025-12-18,2025-12,2025_12.csv,133.79267
2025-12-19,2025-12,2025_12.csv,133.824421
2025-12-20,2025-12,2025_12.csv,133.819141
2025-12-21,2025-12,2025_12.csv,133.837032
2025-12-22,2025-12,Forward Fill,133.837032
2025-12-23,2025-12,2025_12.csv,133.850033
2025-12-24,2025-12,2025_12.csv,133.856151
2025-12-25,2025-12,2025_12.csv,133.881603
2025-12-26,2025-12,2025_12.csv,133.894219
2025-12-27,2025-12,2025_12.csv,133.913214
2025-12-28,2025-12,2025_12.csv,133.903061
2025-12-29,2025-12,2025_12.csv,133.90743
2025-12-30,2025-12,2025_12.csv,134.395444
2025-12-31,2025-12,2025_12.csv,134.327165
2026-01-01,2026-01,2026_01.csv,134.081368
2026-01-02,2026-01,2026_01.csv,134.115055
2026-01-03,2026-01,2026_01.csv,134.114819
2026-01-04,2026-01,2026_01.csv,134.003558
2026-01-05,2026-01,2026_01.csv,134.000113
2026-01-06,2026-01,2026_01.csv,133.888509
2026-01-07,2026-01,2026_01.csv,133.888506
2026-01-08,2026-01,2026_01.csv,133.795531
2026-01-09,2026-01,2026_01.csv,133.797099
2026-01-10,2026-01,2026_01.csv,133.767776
2026-01-11,2026-01,Forward Fill,133.767776
2026-01-12,2026-01,2026_01.csv,133.670828
2026-01-13,2026-01,2026_01.csv,133.689387
2026-01-14,2026-01,2026_01.csv,133.824019
2026-01-15,2026-01,2026_01.csv,133.774296
2026-01-16,2026-01,2026_01.csv,133.757159
2026-01-17,2026-01,2026_01.csv,133.760268
2026-01-18,2026-01,2026_01.csv,133.670059
2026-01-19,2026-01,2026_01.csv,133.689878
2026-01-20,2026-01,2026_01.csv,133.733715
2026-01-21,2026-01,2026_01.csv,133.63965
2026-01-22,2026-01,2026_01.csv,133.566111
2026-01-23,2026-01,2026_01.csv,133.534663
2026-01-24,2026-01,2026_01.csv,133.534258
2026-01-25,2026-01,2026_01.csv,133.532729
2026-01-26,2026-01,2026_01.csv,133.525843
2026-01-27,2026-01,2026_01.csv,133.526824
2026-01-28,2026-01,2026_01.csv,133.389691
2026-01-29,2026-01,2026_01.csv,133.378703
2026-01-30,2026-01,2026_01.csv,133.4031
2026-01-31,2026-01,2026_01.csv,130.637958
2026-02-01,2026-02,2026_02.csv,130.671941
2026-02-02,2026-02,2026_02.csv,130.68177
2026-02-03,2026-02,2026_02.csv,130.677515
2026-02-04,2026-02,2026_02.csv,130.646084
2026-02-05,2026-02,2026_02.csv,130.611586
