date,data_source,cpi,Alimentos y Bebidas No Alcohólicas,Bebidas Alcohólicas y Tabaco,Bienes y Servicios Diversos,"Muebles, Bienes y Servicios Domésticos",Prendas de Vestir y Calzado
2026-04-20,2026_04.csv,132.27496953941548,130.64686392949804,131.07549785226362,138.04732345187801,129.39748236568292,134.79162600320674
2026-04-21,2026_04.csv,132.25041480482756,130.63321979698085,131.00690327193269,138.04732345187801,129.26971910027174,134.79162600320674
2026-04-22,2026_04.csv,132.20544342839705,130.5515699919538,131.00690327193269,138.04732345187801,129.26971910027174,134.79162600320674
2026-04-23,2026_04.csv,132.17359254657615,130.49815328296094,131.00690327193269,138.04732345187801,129.25008461367412,134.79162600320674
2026-04-24,2026_04.csv,132.18282463693632,130.5149150198196,131.00690327193269,138.04732345187801,129.25008461367412,134.79162600320674
2026-04-25,2026_04.csv,132.1744728951222,130.4968808198162,130.97425814935292,138.04732345187801,129.26758660127857,134.79162600320674
2026-04-26,2026_04.csv,132.1722559943639,130.49377967308814,130.97425814935292,138.04401228581264,129.26758660127857,134.79162600320674
2026-04-27,Forward Fill,132.1722559943639,130.49377967308814,130.97425814935292,138.04401228581264,129.26758660127857,134.79162600320674
2026-04-28,Forward Fill,132.1722559943639,130.49377967308814,130.97425814935292,138.04401228581264,129.26758660127857,134.79162600320674
2026-04-29,Forward Fill,132.1722559943639,130.49377967308814,130.97425814935292,138.04401228581264,129.26758660127857,134.79162600320674
2026-04-30,Forward Fill,132.1722559943639,130.49377967308814,130.97425814935292,138.04401228581264,129.26758660127857,134.79162600320674
2026-05-01,2026_05.csv,132.7337484511261,130.9731131782328,131.10664262800884,139.43282251075496,129.92767610982796,134.79162600320674
2026-05-02,2026_05.csv,132.7326452235347,130.97131037991704,131.10048598125792,139.43282251075496,129.92767610982796,134.79162600320674
2026-05-03,2026_05.csv,132.73203826586936,130.97020839063035,131.10048598125792,139.43282251075496,129.92767610982796,134.79162600320674
2026-05-04,2026_05.csv,132.73203826586936,130.97020839063035,131.10048598125792,139.43282251075496,129.92767610982796,134.79162600320674
2026-05-05,2026_05.csv,132.73203826586936,130.97020839063035,131.10048598125792,139.43282251075496,129.92767610982796,134.79162600320674
2026-05-06,2026_05.csv,132.3634616479609,130.7776291012359,129.7613713836525,139.00771591361456,130.04541387184855,133.57140859505705
2026-05-07,2026_05.csv,129.62007231263954,130.38645410931264,129.6117227888466,138.7678501378988,129.0562054034514,118.19568664995681
2026-05-08,2026_05.csv,129.00352634454887,130.0638939355158,128.97455468986112,137.3678360433298,128.10261375478075,117.58275364144745
2026-05-09,2026_05.csv,128.9439872434281,130.05321051627706,128.97455468986112,137.11937685866928,127.9775815394393,117.58275364144745
2026-05-10,2026_05.csv,128.97401681018428,130.10917687214197,128.94755999335771,137.11937685866928,127.97505824304953,117.58275364144745
2026-05-11,2026_05.csv,128.97343653312788,130.11102338097572,128.94755999335771,137.11937685866928,127.96215108172993,117.58275364144745
2026-05-12,2026_05.csv,128.92767152618745,130.12076525246025,128.30239947370785,137.06112170429333,127.71470335795958,117.58275364144745
2026-05-13,2026_05.csv,128.9411972164748,130.1453224277676,128.30239947370785,137.06112170429333,127.71470335795958,117.58275364144745
2026-05-14,2026_05.csv,128.75111201841884,129.78870939562165,128.30239947370785,137.10051833151442,127.71694321550274,117.58275364144745
2026-05-15,2026_05.csv,128.76874864783375,129.82073037134796,128.30239947370785,137.10051833151442,127.71694321550274,117.58275364144745
2026-05-16,2026_05.csv,128.62880458788038,129.85290928808016,128.30239947370785,136.07452983452347,127.71694321550274,117.58275364144745
2026-05-17,2026_05.csv,128.6212257485742,129.84732207857152,128.30239947370785,136.05185286230963,127.70872819155615,117.58275364144745
2026-05-18,2026_05.csv,128.48591710935463,129.8917672360942,128.30239947370785,135.9883462366344,127.04594972320136,117.14079182981041
2026-05-19,2026_05.csv,128.44734883153123,129.75923393882283,128.30239947370785,136.0105138010785,127.29662841121878,117.14079182981041
2026-05-20,2026_05.csv,128.41317684629655,129.70039590469165,128.30239947370785,135.99902871088125,127.29662841121878,117.14079182981041
2026-05-21,2026_05.csv,128.5281187120136,129.9070136023716,128.30239947370785,135.99902871088125,127.30584205652467,117.14079182981041
2026-05-22,2026_05.csv,128.58836033323112,130.00193661238836,128.43129748239704,135.99902871088125,127.35150389068855,117.14079182981041
2026-05-23,2026_05.csv,128.61885489335722,130.09577808634725,128.4192249853258,135.86253483685354,127.35150389068855,117.14079182981041
2026-05-24,2026_05.csv,128.64250168499922,130.14427707731244,128.4192249853258,135.84258572133737,127.35150389068855,117.14079182981041
2026-05-25,2026_05.csv,128.62445467780788,130.15048536683486,128.4192249853258,135.70289753884893,127.35150389068855,117.14079182981041
2026-05-26,2026_05.csv,128.61756565607251,130.13813373493718,128.41442671406648,135.70289753884893,127.35150389068855,117.14079182981041
2026-05-27,2026_05.csv,128.56880134906163,130.0514264875389,128.39674136313997,135.69840360771906,127.35150389068855,117.14079182981041
2026-05-28,2026_05.csv,128.54212079186564,129.97666275902503,128.36227519292086,135.79676399822748,127.35150389068855,117.14079182981041
2026-05-29,2026_05.csv,128.53534602415553,129.9773790930925,128.36227519292086,135.7631872922641,127.33526635657017,117.14079182981041
2026-05-30,2026_05.csv,128.55750742729458,129.97439008794268,128.36227519292086,135.81574917541124,127.46237655357915,117.14079182981041
2026-05-31,2026_05.csv,128.97862121783945,130.1050608973227,128.36227519292086,136.9521066926247,128.13331463700283,117.73531109243855
2026-06-01,2026_06.csv,128.97862121783945,130.1050608973227,128.36227519292086,136.9521066926247,128.13331463700283,117.73531109243855
2026-06-02,2026_06.csv,129.21810121691246,130.48238550067305,128.71795324466405,137.07946485079157,128.17948203965122,117.73531109243855
2026-06-03,2026_06.csv,129.25606480905674,130.56692919481173,128.7670084378327,137.08419885297616,128.0969966173113,117.73531109243855
2026-06-04,2026_06.csv,129.2549114782741,130.56483521323926,128.7670084378327,137.08419885297616,128.0969966173113,117.73531109243855
2026-06-05,2026_06.csv,129.24256747997882,130.56483521323926,128.7670084378327,137.03966941018123,128.05254540955713,117.73531109243855
2026-06-06,2026_06.csv,129.25202156788404,130.582000007725,128.7670084378327,137.03966941018123,128.05254540955713,117.73531109243855
2026-06-07,2026_06.csv,129.22199727886613,130.51819478216098,128.7670084378327,137.06268066536904,128.06533177594608,117.73531109243855
2026-06-08,2026_06.csv,129.22199727886613,130.51819478216098,128.7670084378327,137.06268066536904,128.06533177594608,117.73531109243855
